classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.text,data.gold_standard,data.aggregation_version
401836979,ZareenK,2293010.0,16423,T2,2022-03-10 20:56:00 UTC,50836859,text_extractor,,,3.6.0
401836979,ZareenK,2293010.0,16423,T4,2022-03-10 20:56:00 UTC,50836859,text_extractor,,False,3.6.0
401838682,ZareenK,2293010.0,16423,T2,2022-03-10 21:02:34 UTC,50837471,text_extractor,"And second parties as evidenced by the acceptance of this indenture, expressly agree as a part of the consideration for this conveyance that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent: and in event violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first party, its successors or assigns.",False,3.6.0
401838682,ZareenK,2293010.0,16423,T4,2022-03-10 21:02:34 UTC,50837471,text_extractor,"There is a 2nd deed on page two with the same language, but also includes ""and that right of interment in lot ___or any part thereof,""",False,3.6.0
401845865,ZareenK,2293010.0,16423,T2,2022-03-10 21:23:41 UTC,51492345,text_extractor,,,3.6.0
401845865,ZareenK,2293010.0,16423,T4,2022-03-10 21:23:41 UTC,51492345,text_extractor,,False,3.6.0
401846865,ZareenK,2293010.0,16423,T2,2022-03-10 21:26:23 UTC,51716839,text_extractor,"That the said property shall not be sold, leased or rented to any negro or person of African descent.",False,3.6.0
401846865,ZareenK,2293010.0,16423,T4,2022-03-10 21:26:23 UTC,51716839,text_extractor,1941. $10,False,3.6.0
401847591,ZareenK,2293010.0,16423,T2,2022-03-10 21:28:43 UTC,50614809,text_extractor,,,3.6.0
401847591,ZareenK,2293010.0,16423,T4,2022-03-10 21:28:43 UTC,50614809,text_extractor,,False,3.6.0
402546394,abracey,2418206.0,16423,T2,2022-03-14 09:52:18 UTC,50722780,text_extractor,,,3.6.0
402546394,abracey,2418206.0,16423,T4,2022-03-14 09:52:18 UTC,50722780,text_extractor,Mentions National Negro Finance Corporation,False,3.6.0
402546526,abracey,2418206.0,16423,T2,2022-03-14 09:53:40 UTC,50837443,text_extractor,"Seventh: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not
be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes
by the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
402546526,abracey,2418206.0,16423,T4,2022-03-14 09:53:40 UTC,50837443,text_extractor,,False,3.6.0
402546604,abracey,2418206.0,16423,T2,2022-03-14 09:54:48 UTC,50615112,text_extractor,"SEVENTH That the premises shall not be occupied by negroes or
persons with negro blood, provided that this shall not he construed to prevent the living
upon the premises of any negro servant whose time is employed for domestic purposes by the
occupants of the dwelling house, together with the family of such servant.",False,3.6.0
402546604,abracey,2418206.0,16423,T4,2022-03-14 09:54:48 UTC,50615112,text_extractor,,False,3.6.0
402546665,abracey,2418206.0,16423,T2,2022-03-14 09:55:33 UTC,51716788,text_extractor,"Seventh: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased or rented to persons of the
negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or
servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.
",False,3.6.0
402546665,abracey,2418206.0,16423,T4,2022-03-14 09:55:33 UTC,51716788,text_extractor,,False,3.6.0
402546747,abracey,2418206.0,16423,T2,2022-03-14 09:56:49 UTC,51114915,text_extractor,,,3.6.0
402546747,abracey,2418206.0,16423,T4,2022-03-14 09:56:49 UTC,51114915,text_extractor,,False,3.6.0
402666396,achass,2149765.0,16423,T2,2022-03-14 20:47:21 UTC,50989517,text_extractor,"And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for
this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and
that right of interment in lots or any part thereof, shall not be sold orconveyed to any person or person of African
descent, nor shall any portion of said lots be used for the burial of any person of African descent; and in event of
the violation of this condition, the right of interment is said lots shall thereupon revert to and become vested in the
first party its successors or assigns.",False,3.6.0
402666396,achass,2149765.0,16423,T4,2022-03-14 20:47:21 UTC,50989517,text_extractor,Two deeds in one - RCC is on second deed,False,3.6.0
402666547,achass,2149765.0,16423,T2,2022-03-14 20:48:14 UTC,50722790,text_extractor,,,3.6.0
402666547,achass,2149765.0,16423,T4,2022-03-14 20:48:14 UTC,50722790,text_extractor,,False,3.6.0
402667756,achass,2149765.0,16423,T2,2022-03-14 20:53:14 UTC,50837187,text_extractor,"Said property shall not be occupied by any negro or person of African descent. Provided, however, that the owner
of said property can permit any negro servant employed for domestic purposes by said owner, together with the family of such servant, to live upon said property.",False,3.6.0
402667756,achass,2149765.0,16423,T4,2022-03-14 20:53:14 UTC,50837187,text_extractor,,False,3.6.0
402687513,not-logged-in-0e57fab89496288035ba,,16423,T2,2022-03-14 22:53:22 UTC,50722514,text_extractor,,,3.6.0
402687513,not-logged-in-0e57fab89496288035ba,,16423,T4,2022-03-14 22:53:22 UTC,50722514,text_extractor,,False,3.6.0
402687738,not-logged-in-66a579572f4e0308495c,,16423,T2,2022-03-14 22:57:08 UTC,51716714,text_extractor,"Eighth: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased or rented to
persons of the negro blood, provided that this shall not be construed to prevent the living upon the
premises, of any negro servant or servants whose time shall b e employed for domestic purposes only
by the occupants of the dwelling house.",False,3.6.0
402687738,not-logged-in-66a579572f4e0308495c,,16423,T4,2022-03-14 22:57:08 UTC,51716714,text_extractor,,False,3.6.0
402759742,abracey,2418206.0,16423,T2,2022-03-15 11:46:25 UTC,51284080,text_extractor,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
402759742,abracey,2418206.0,16423,T4,2022-03-15 11:46:25 UTC,51284080,text_extractor,,False,3.6.0
402759823,abracey,2418206.0,16423,T2,2022-03-15 11:47:20 UTC,50614882,text_extractor,"THIRD: That the premises shall not be
owned or occupied by negroes or persons or negro blood, provided that this shall not
be construed to prevent the living upon premises of any negro who is employed for
domestic purposes by the occupants of the dwelling on said land.",False,3.6.0
402759823,abracey,2418206.0,16423,T4,2022-03-15 11:47:20 UTC,50614882,text_extractor,,False,3.6.0
402759945,abracey,2418206.0,16423,T2,2022-03-15 11:48:48 UTC,50723276,text_extractor,"(3) No property or buildings shall be owned or occupied by the colored
race expect such buildings as may be constructed by the owners and residents of the property for the use of their servants.",False,3.6.0
402759945,abracey,2418206.0,16423,T4,2022-03-15 11:48:48 UTC,50723276,text_extractor,,False,3.6.0
402760050,abracey,2418206.0,16423,T2,2022-03-15 11:50:10 UTC,50837146,text_extractor,"No residence shall be erected on less than a minimum of 50 foot frontage. No part of the above
described property shall be sold, rented, or otherwise disposed of to any person or persons
of African descent nor occupied by any person or persons of African descent except as a
servant of a white person",False,3.6.0
402760050,abracey,2418206.0,16423,T4,2022-03-15 11:50:10 UTC,50837146,text_extractor,,False,3.6.0
402760246,abracey,2418206.0,16423,T2,2022-03-15 11:52:03 UTC,51114831,text_extractor,"And second party, as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration
for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race
and that right of interment in lot - or any part thereof, shall not be sold or conveyed to any person or persons of
African descent, nor shall any portion of said lot be used for the burial of any person of African descent; and in
event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become
vested in the first party, its successors, or assigns",False,3.6.0
402760246,abracey,2418206.0,16423,T4,2022-03-15 11:52:03 UTC,51114831,text_extractor,,False,3.6.0
402860252,ZareenK,2293010.0,16423,T2,2022-03-15 19:33:31 UTC,50615063,text_extractor,"Eighth: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of the negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house. ",False,3.6.0
402860252,ZareenK,2293010.0,16423,T4,2022-03-15 19:33:31 UTC,50615063,text_extractor,1949,False,3.6.0
402861260,ZareenK,2293010.0,16423,T2,2022-03-15 19:37:09 UTC,50989487,text_extractor,"That the said property shall not be sold, leased or rented to any negro or person of African descent,",False,3.6.0
402861260,ZareenK,2293010.0,16423,T4,2022-03-15 19:37:09 UTC,50989487,text_extractor,"1940, $10",False,3.6.0
402942134,ammahas,2443556.0,16423,T2,2022-03-16 02:51:11 UTC,50722497,text_extractor,,,3.6.0
402942134,ammahas,2443556.0,16423,T4,2022-03-16 02:51:11 UTC,50722497,text_extractor,,False,3.6.0
402942363,ammahas,2443556.0,16423,T2,2022-03-16 02:53:47 UTC,50614893,text_extractor,,,3.6.0
402942363,ammahas,2443556.0,16423,T4,2022-03-16 02:53:47 UTC,50614893,text_extractor,,False,3.6.0
402943156,ammahas,2443556.0,16423,T2,2022-03-16 03:02:04 UTC,51114588,text_extractor," that said property shall be used solely as a place for the burial of the dead of the white
race, and that right of interment in lot
or any part thereof, shall not lbe sold or conveyed to any person or
persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent;
and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to
and
become vested in the first party, its successors or assigns.",False,3.6.0
402943156,ammahas,2443556.0,16423,T4,2022-03-16 03:02:04 UTC,51114588,text_extractor,,False,3.6.0
402943521,ammahas,2443556.0,16423,T2,2022-03-16 03:05:05 UTC,51114588,text_extractor," that said property shall be used solely as a place for the burial of the dead of the white
race, and that right of interment in lot
or any part thereof, shall not lbe sold or conveyed to any person or
persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent;
and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to
and
become vested in the first party, its successors or assigns.",False,3.6.0
402943521,ammahas,2443556.0,16423,T4,2022-03-16 03:05:05 UTC,51114588,text_extractor,,False,3.6.0
402944145,ammahas,2443556.0,16423,T2,2022-03-16 03:10:23 UTC,50837389,text_extractor,,,3.6.0
402944145,ammahas,2443556.0,16423,T4,2022-03-16 03:10:23 UTC,50837389,text_extractor,,False,3.6.0
402944695,ammahas,2443556.0,16423,T2,2022-03-16 03:15:14 UTC,50837126,text_extractor,The use and of the premise are restricted to members of the white race.,False,3.6.0
402944695,ammahas,2443556.0,16423,T4,2022-03-16 03:15:14 UTC,50837126,text_extractor,,False,3.6.0
402945051,ammahas,2443556.0,16423,T2,2022-03-16 03:19:27 UTC,50614962,text_extractor,"That the lot hereby conveyed shall not be sold, transferred, conveyed, leased or rented to persons of the negro
blood, provided that this shall not .be consttued to prevent the living upon the premises of any negro servant or ser-
vants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
402945051,ammahas,2443556.0,16423,T4,2022-03-16 03:19:27 UTC,50614962,text_extractor,"and shall run with the .land and shall bind the grantee, heirs, executors, administrators and assigns and the
provisions herein contained shall bind and inure ",False,3.6.0
402945713,ammahas,2443556.0,16423,T2,2022-03-16 03:28:15 UTC,50614723,text_extractor,"1. the exclusive right of interment of the dead of the white race.
2. right of interment in lot
or any part thereof, shall not libe sold or conveyed to any person or
persons of African descent, nor shall any portion of said
lot be used for the burial of any person of African descent;",False,3.6.0
402945713,ammahas,2443556.0,16423,T4,2022-03-16 03:28:15 UTC,50614723,text_extractor,"Does not contain the word ""runs with"" but has section stating the restriction remains with the property",False,3.6.0
402946955,ammahas,2443556.0,16423,T2,2022-03-16 03:37:43 UTC,50837587,text_extractor,"That the said property shall not be sold, leased, or rented to any negro or person of African descent. ",False,3.6.0
402946955,ammahas,2443556.0,16423,T4,2022-03-16 03:37:43 UTC,50837587,text_extractor,"""property is sold and conveyed subject to the following restrictions, covenants and conditions which are
are a part of the consideration for this conveyance.""",False,3.6.0
402947343,ammahas,2443556.0,16423,T2,2022-03-16 03:39:55 UTC,51492311,text_extractor,,,3.6.0
402947343,ammahas,2443556.0,16423,T4,2022-03-16 03:39:55 UTC,51492311,text_extractor,,False,3.6.0
402948263,ammahas,2443556.0,16423,T2,2022-03-16 03:45:05 UTC,50615160,text_extractor,,,3.6.0
402948263,ammahas,2443556.0,16423,T4,2022-03-16 03:45:05 UTC,50615160,text_extractor,,False,3.6.0
402948984,ammahas,2443556.0,16423,T2,2022-03-16 03:50:54 UTC,51492509,text_extractor,"said property shall be used solely as a place for the burial of the dead of the white race,
and that right of interment in or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot- be used for the burial of any person of African descent:",False,3.6.0
402948984,ammahas,2443556.0,16423,T4,2022-03-16 03:50:54 UTC,51492509,text_extractor,"If person of African descent is buried on property, then property reverts to first party (seller)",False,3.6.0
402950159,ammahas,2443556.0,16423,T2,2022-03-16 04:01:26 UTC,50837649,text_extractor,"hat the lot hereby conveyed shall not he sold, transferred, conveyed, leased, or rented
to persons of the negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes
only by the occupants of the dwelling house.",False,3.6.0
402950159,ammahas,2443556.0,16423,T4,2022-03-16 04:01:26 UTC,50837649,text_extractor,"taken as covenants running with the land
and shall be kept by the parties of the second part, their heirs and assigns, forever.",False,3.6.0
402992733,abracey,2418206.0,16423,T2,2022-03-16 12:33:40 UTC,51492403,text_extractor,"And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for
that this right conveyance, of interment that said in lot property - or any shall part be used thereof, solely shall as not a place be sold for or the conveyed burial of to the any dead person of the or persons white race, of African and
descent, nor shall any portion of said lot be used for the burial of any person of African descent",False,3.6.0
402992733,abracey,2418206.0,16423,T4,2022-03-16 12:33:40 UTC,51492403,text_extractor,,False,3.6.0
402992956,abracey,2418206.0,16423,T2,2022-03-16 12:35:15 UTC,51716733,text_extractor,"(d) No person of any race or nationality other than the white race or.which the premises are intended, shall use or occupy any building on any lot, except that this covenant shall not prevent occupancy by domestic servants of a different race or nationality employed by an owner or tenant nor shall it prevent occupancy by members of the family of such domestic servant or servants.",False,3.6.0
402992956,abracey,2418206.0,16423,T4,2022-03-16 12:35:15 UTC,51716733,text_extractor,,False,3.6.0
402993078,abracey,2418206.0,16423,T2,2022-03-16 12:36:06 UTC,50614921,text_extractor,,,3.6.0
402993078,abracey,2418206.0,16423,T4,2022-03-16 12:36:06 UTC,50614921,text_extractor,,False,3.6.0
402993352,abracey,2418206.0,16423,T2,2022-03-16 12:38:20 UTC,51716878,text_extractor,"SEVENTH. That the premises shall not be occupied by negroes or persons with negro  blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
402993352,abracey,2418206.0,16423,T4,2022-03-16 12:38:20 UTC,51716878,text_extractor,,False,3.6.0
402993562,abracey,2418206.0,16423,T2,2022-03-16 12:40:02 UTC,50837526,text_extractor,"No property or building shall be owned or occupied by the colored race, except
such buildings as may be constructed by the owners and residents of the property for the use of their servants. ",False,3.6.0
402993562,abracey,2418206.0,16423,T4,2022-03-16 12:40:02 UTC,50837526,text_extractor,,False,3.6.0
402993646,abracey,2418206.0,16423,T2,2022-03-16 12:40:51 UTC,50837327,text_extractor,,,3.6.0
402993646,abracey,2418206.0,16423,T4,2022-03-16 12:40:51 UTC,50837327,text_extractor,,False,3.6.0
403099800,not-logged-in-5491774506d41e06906d,,16423,T2,2022-03-16 20:48:15 UTC,51114862,text_extractor,"said property shall be used solely as a place for the burial of the dead of the white
race, and that right of interment in lot
or any part thereof, shall not tbe sold or conveyed to any person or
persons of African descent, nor shall any portion of said lot
be used for the burial of any person of African descent;

the exclusive right of interment of the dead of the white race in:",False,3.6.0
403099800,not-logged-in-5491774506d41e06906d,,16423,T4,2022-03-16 20:48:15 UTC,51114862,text_extractor,,False,3.6.0
403100372,not-logged-in-709697578463fc322c23,,16423,T2,2022-03-16 20:51:29 UTC,50614371,text_extractor, It is further understood an'd agreed that said lot shall never be ewned or occupied by a colored person.,False,3.6.0
403100372,not-logged-in-709697578463fc322c23,,16423,T4,2022-03-16 20:51:29 UTC,50614371,text_extractor,,False,3.6.0
403100952,not-logged-in-4d8f59f9aeefa1d23bcc,,16423,T2,2022-03-16 20:55:09 UTC,51284067,text_extractor,,,3.6.0
403100952,not-logged-in-4d8f59f9aeefa1d23bcc,,16423,T4,2022-03-16 20:55:09 UTC,51284067,text_extractor,,False,3.6.0
403101762,not-logged-in-1b14781b87c846ff89fc,,16423,T2,2022-03-16 21:00:06 UTC,50837537,text_extractor,"That the lot hereby conveyed shall not be sold, ransferred. conveyed, leased or rented to persons of the
negro blood provided that this shall not be construed to prevent the living upon the premises of any negro servant or
servants whose time shall be employed domestic purposes only by the occupants of the dwelling house.",False,3.6.0
403101762,not-logged-in-1b14781b87c846ff89fc,,16423,T4,2022-03-16 21:00:06 UTC,50837537,text_extractor,"""shall run with the land and shall bind the grantee, heirs, executors administrators""",False,3.6.0
403102054,ammahas,2443556.0,16423,T2,2022-03-16 21:01:53 UTC,50614556,text_extractor,,,3.6.0
403102054,ammahas,2443556.0,16423,T4,2022-03-16 21:01:53 UTC,50614556,text_extractor,,False,3.6.0
403102457,ammahas,2443556.0,16423,T2,2022-03-16 21:04:26 UTC,50722529,text_extractor,"It is further understood and agreed that
said lot shall never be owned or occupied by a colored person.",False,3.6.0
403102457,ammahas,2443556.0,16423,T4,2022-03-16 21:04:26 UTC,50722529,text_extractor,,False,3.6.0
403102853,ammahas,2443556.0,16423,T2,2022-03-16 21:06:49 UTC,50614708,text_extractor,,,3.6.0
403102853,ammahas,2443556.0,16423,T4,2022-03-16 21:06:49 UTC,50614708,text_extractor,,False,3.6.0
403106170,ammahas,2443556.0,16423,T2,2022-03-16 21:18:18 UTC,50615123,text_extractor,"No property building shall be owned or occupied by the colored race exce p: such buildings as may be constructed by the puners, and residents of the prope
rty, for the use of their servants.",False,3.6.0
403106170,ammahas,2443556.0,16423,T4,2022-03-16 21:18:18 UTC,50615123,text_extractor,"""all of which shall be comenants running with the land.",False,3.6.0
403106906,ammahas,2443556.0,16423,T2,2022-03-16 21:20:51 UTC,50836980,text_extractor,That this property shall not be sold to anycne for the purpose of a home other than a member of the white race.,False,3.6.0
403106906,ammahas,2443556.0,16423,T4,2022-03-16 21:20:51 UTC,50836980,text_extractor,,False,3.6.0
403107318,ammahas,2443556.0,16423,T2,2022-03-16 21:22:07 UTC,50989279,text_extractor,,,3.6.0
403107318,ammahas,2443556.0,16423,T4,2022-03-16 21:22:07 UTC,50989279,text_extractor,,False,3.6.0
403108167,ammahas,2443556.0,16423,T2,2022-03-16 21:24:30 UTC,51716844,text_extractor,,,3.6.0
403108167,ammahas,2443556.0,16423,T4,2022-03-16 21:24:30 UTC,51716844,text_extractor,,False,3.6.0
403109474,ammahas,2443556.0,16423,T2,2022-03-16 21:28:34 UTC,50837290,text_extractor,"That the premises all not be occupied by negroes or persons with negro blood; provided that this shall not
be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by
the occupants of the dwelling house together with the family of such servant.",False,3.6.0
403109474,ammahas,2443556.0,16423,T4,2022-03-16 21:28:34 UTC,50837290,text_extractor,,False,3.6.0
403117029,ammahas,2443556.0,16423,T2,2022-03-16 22:06:41 UTC,51716876,text_extractor,"No property or buildings shall be owned or occupied.b the colored race. except such buildings as may be constructed by the owners and residents of the property, f RR the use of their servants.",False,3.6.0
403117029,ammahas,2443556.0,16423,T4,2022-03-16 22:06:41 UTC,51716876,text_extractor,"""and shall be covenants running with the land""",False,3.6.0
403117917,ammahas,2443556.0,16423,T2,2022-03-16 22:11:51 UTC,51492457,text_extractor,,,3.6.0
403117917,ammahas,2443556.0,16423,T4,2022-03-16 22:11:51 UTC,51492457,text_extractor,,False,3.6.0
403118358,ammahas,2443556.0,16423,T2,2022-03-16 22:14:28 UTC,51114783,text_extractor,,,3.6.0
403118358,ammahas,2443556.0,16423,T4,2022-03-16 22:14:28 UTC,51114783,text_extractor,,False,3.6.0
403122769,ammahas,2443556.0,16423,T2,2022-03-16 22:41:56 UTC,50989456,text_extractor,"The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or
tenant thereof.",False,3.6.0
403122769,ammahas,2443556.0,16423,T4,2022-03-16 22:41:56 UTC,50989456,text_extractor,,False,3.6.0
403124365,ammahas,2443556.0,16423,T2,2022-03-16 22:53:49 UTC,50723302,text_extractor,"That the premises shall not be occupied by negroes or persons with negro blood; provided that shall not be construed to prevent the living upon the premisses of any negro servant whose time is employed for
domestuc purposes by the occupants of the dwelling house, together with the
family of such servant.",False,3.6.0
403124365,ammahas,2443556.0,16423,T4,2022-03-16 22:53:49 UTC,50723302,text_extractor,,False,3.6.0
403125606,ammahas,2443556.0,16423,T2,2022-03-16 23:01:01 UTC,50614692,text_extractor,"that said property shall be used solely as a place for the burial of the dead of the white
race, and that right of interment in lot
or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent;",False,3.6.0
403125606,ammahas,2443556.0,16423,T4,2022-03-16 23:01:01 UTC,50614692,text_extractor,""" in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first party""",False,3.6.0
403126192,ammahas,2443556.0,16423,T2,2022-03-16 23:03:55 UTC,50837434,text_extractor,"That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
403126192,ammahas,2443556.0,16423,T4,2022-03-16 23:03:55 UTC,50837434,text_extractor,,False,3.6.0
403211048,abracey,2418206.0,16423,T2,2022-03-17 13:06:13 UTC,51492342,text_extractor,"Seventh; That the premises shall not be occupied by negroes or persons with negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant whose
time i is employed for domestic purposes by the occupants of the dwelling house, ",False,3.6.0
403211048,abracey,2418206.0,16423,T4,2022-03-17 13:06:13 UTC,51492342,text_extractor,,False,3.6.0
403211194,abracey,2418206.0,16423,T2,2022-03-17 13:07:43 UTC,51114668,text_extractor,"And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for
this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent",False,3.6.0
403211194,abracey,2418206.0,16423,T4,2022-03-17 13:07:43 UTC,51114668,text_extractor,,False,3.6.0
403211561,abracey,2418206.0,16423,T2,2022-03-17 13:11:37 UTC,50837131,text_extractor,,,3.6.0
403211561,abracey,2418206.0,16423,T4,2022-03-17 13:11:37 UTC,50837131,text_extractor,,False,3.6.0
403211603,abracey,2418206.0,16423,T2,2022-03-17 13:12:04 UTC,50836946,text_extractor,,,3.6.0
403211603,abracey,2418206.0,16423,T4,2022-03-17 13:12:04 UTC,50836946,text_extractor,,False,3.6.0
403211623,abracey,2418206.0,16423,T2,2022-03-17 13:12:13 UTC,50722730,text_extractor,,,3.6.0
403211623,abracey,2418206.0,16423,T4,2022-03-17 13:12:13 UTC,50722730,text_extractor,,False,3.6.0
403211770,abracey,2418206.0,16423,T2,2022-03-17 13:13:12 UTC,50837536,text_extractor,"5. The lot or lots hereby conveyed shall not be sold, transferred, conveyed, devised, leased, or rented to persons
of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant
or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
403211770,abracey,2418206.0,16423,T4,2022-03-17 13:13:12 UTC,50837536,text_extractor,,False,3.6.0
403410119,abracey,2418206.0,16423,T2,2022-03-18 12:39:46 UTC,50837137,text_extractor,,,3.6.0
403410119,abracey,2418206.0,16423,T4,2022-03-18 12:39:46 UTC,50837137,text_extractor,,False,3.6.0
403410147,abracey,2418206.0,16423,T2,2022-03-18 12:40:03 UTC,50836891,text_extractor,,,3.6.0
403410147,abracey,2418206.0,16423,T4,2022-03-18 12:40:03 UTC,50836891,text_extractor,,False,3.6.0
403410260,abracey,2418206.0,16423,T2,2022-03-18 12:41:11 UTC,50837354,text_extractor,,,3.6.0
403410260,abracey,2418206.0,16423,T4,2022-03-18 12:41:11 UTC,50837354,text_extractor,,False,3.6.0
403410367,abracey,2418206.0,16423,T2,2022-03-18 12:42:18 UTC,51114773,text_extractor,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof",False,3.6.0
403410367,abracey,2418206.0,16423,T4,2022-03-18 12:42:18 UTC,51114773,text_extractor,,False,3.6.0
403410429,abracey,2418206.0,16423,T2,2022-03-18 12:42:55 UTC,50614918,text_extractor,,,3.6.0
403410429,abracey,2418206.0,16423,T4,2022-03-18 12:42:55 UTC,50614918,text_extractor,,False,3.6.0
403749298,johnkilleen,2171363.0,16423,T2,2022-03-20 11:33:46 UTC,50837646,text_extractor,"Seventh: That the premises shall not b e occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house, together
with the family of such servant.",False,3.6.0
403749298,johnkilleen,2171363.0,16423,T4,2022-03-20 11:33:46 UTC,50837646,text_extractor,Hope Valley 1937,False,3.6.0
403944598,abracey,2418206.0,16423,T2,2022-03-21 12:53:43 UTC,50989420,text_extractor,"5. The lot or lots hereby conveyed shall not be sold, transferred, conveyed, devised, leased or
rented to persons of negro blood, provided that this shall not be construed to prevent the living upon the
premises of any negro servant or servants whose time shall be employed for domestic purposes only by the
occupants of the dwelling house.",False,3.6.0
403944598,abracey,2418206.0,16423,T4,2022-03-21 12:53:43 UTC,50989420,text_extractor,"7. That the foregoing covenants shall be deemed and taken as covenants running with the land and
shall be kept by the party of the second part, his heirs and assigns, forever,",False,3.6.0
403944688,abracey,2418206.0,16423,T2,2022-03-21 12:54:52 UTC,50837611,text_extractor,"Eighth: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of the negro
blood, provided that this shall not be construed to prevent the living upon the promises of any negro servant or
servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
403944688,abracey,2418206.0,16423,T4,2022-03-21 12:54:52 UTC,50837611,text_extractor,,False,3.6.0
403944869,abracey,2418206.0,16423,T2,2022-03-21 12:56:57 UTC,50723337,text_extractor,"(3) No property or building shall
be owned or occupied by the colored race, except such buildings as may be construed by the owners and residents of the property, for the use of their Servants.",False,3.6.0
403944869,abracey,2418206.0,16423,T4,2022-03-21 12:56:57 UTC,50723337,text_extractor,,False,3.6.0
403945021,abracey,2418206.0,16423,T2,2022-03-21 12:58:41 UTC,50615188,text_extractor,"Seventh: That the premises shall not be occupied
by negroes or persons with negro blood; provided that this shall not be construed to prevent
the living upon the premises of any negro servant whose time is employed for domestic
purposes by the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
403945021,abracey,2418206.0,16423,T4,2022-03-21 12:58:41 UTC,50615188,text_extractor,,False,3.6.0
403945096,abracey,2418206.0,16423,T2,2022-03-21 12:59:45 UTC,51283976,text_extractor,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
403945096,abracey,2418206.0,16423,T4,2022-03-21 12:59:45 UTC,51283976,text_extractor,"Mentions duke university
",False,3.6.0
404154473,abracey,2418206.0,16423,T2,2022-03-22 13:00:05 UTC,50723147,text_extractor,,,3.6.0
404154473,abracey,2418206.0,16423,T4,2022-03-22 13:00:05 UTC,50723147,text_extractor,,False,3.6.0
