subject_id,workflow_id,task,reducer,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids,data.aggregation_version
50989468,16423,T4,text_reducer,"[['There'], ['was'], ['not'], ['just'], ['a'], ['racial'], ['covenant'], ['as'], ['a'], ['clause'], ['but'], ['another'], ['point'], ['in'], ['the'], ['deed'], ['specified'], ['again'], ['that'], ['""the'], ['exclusive'], ['right'], ['of'], ['interment'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race""....'], ['""'], ['can'], ['be'], ['buried'], ['in'], ['the'], ['plot.'], ['It'], ['is'], ['Woodlawn'], ['memorial'], ['park'], ['/'], ['cemetery.'], ['Looks'], ['to'], ['be'], ['another'], ['similar'], ['deed'], ['with'], ['a'], ['racial'], ['covenant'], ['clause'], ['in'], ['the'], ['second'], ['page'], ['on'], ['the'], ['bottom.']]",1.0,1.0,"There was not just a racial covenant as a clause but another point in the deed specified again that ""the exclusive right of interment of the dead of the white race"".... "" can be buried in the plot. It is Woodlawn memorial park / cemetery. Looks to be another similar deed with a racial covenant clause in the second page on the bottom.",[False],[2182227.0],3.6.0
50989469,16423,T2,text_reducer,"[['The'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['sold'], ['leased'], ['or'], ['rented'], ['to'], ['any'], ['negro'], ['or'], ['person'], ['of'], ['African'], ['descent.']]",1.0,1.0,The said property shall not be sold leased or rented to any negro or person of African descent.,[False],[2418206.0],3.6.0
50989469,16423,T4,text_reducer,,,,,,,3.6.0
50989470,16423,T2,text_reducer,"[['(3)'], ['No'], ['property'], ['or'], ['building'], ['shall'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['the'], ['colored'], ['race,'], ['except'], ['such'], ['buildings'], ['as'], ['may'], ['be'], ['constructed'], ['by'], ['the'], ['owners'], ['and'], ['residents'], ['of'], ['the'], ['property,'], ['for'], ['the'], ['use'], ['of'], ['their'], ['servants.']]",1.0,1.0,"(3) No property or building shall be owned or occupied by the colored race, except such buildings as may be constructed by the owners and residents of the property, for the use of their servants.",[False],[2293010.0],3.6.0
50989470,16423,T4,text_reducer,"[['1936,'], ['$'], ['100']]",1.0,1.0,"1936, $ 100",[False],[2293010.0],3.6.0
50989478,16423,T2,text_reducer,"[['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['with'], ['negro'], ['blood;'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['servant'], ['whose'], ['time'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house'], ['together'], ['the'], ['family'], ['of'], ['such'], ['servant.']]",1.0,1.0,That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house together the family of such servant.,[False],[2181660.0],3.6.0
50989478,16423,T4,text_reducer,,,,,,,3.6.0
50989482,16423,T2,text_reducer,,,,,,,3.6.0
50989482,16423,T4,text_reducer,,,,,,,3.6.0
50989485,16423,T2,text_reducer,,,,,,,3.6.0
50989485,16423,T4,text_reducer,,,,,,,3.6.0
50989486,16423,T2,text_reducer,"[['THIRD:'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['with'], ['negro'], ['blood;'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['who'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house'], ['on'], ['said'], ['land.'], ['...'], ['SEVENTH:'], ['All'], ['covenants'], ['binding'], ['upon'], ['the'], ['parties'], ['of'], ['the'], ['second'], ['part,'], ['except'], ['the'], ['third'], ['covenant'], ['concerning'], ['the'], ['occupation'], ['by'], ['negroes'], ['or'], ['persons'], ['of'], ['negro'], ['blood,'], ['shall'], ['conclude'], ['and'], ['expire'], ['January'], ['1st,'], ['1948,'], ['and'], ['that'], ['all'], ['covenants'], ['on'], ['the'], ['part'], ['of'], ['the'], ['parties'], ['of'], ['the'], ['second'], ['part'], ['shall'], ['be'], ['covenants'], ['running'], ['with'], ['the'], ['land'], ['and'], ['shall'], ['be'], ['binding'], ['upon'], ['the'], ['said'], ['parties'], ['of'], ['the'], ['second'], ['part,'], ['their'], ['heirs,'], ['assigns,'], ['executors'], ['and'], ['administrators.']]",1.0,1.0,"THIRD: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling house on said land. ... SEVENTH: All covenants binding upon the parties of the second part, except the third covenant concerning the occupation by negroes or persons of negro blood, shall conclude and expire January 1st, 1948, and that all covenants on the part of the parties of the second part shall be covenants running with the land and shall be binding upon the said parties of the second part, their heirs, assigns, executors and administrators.",[False],[2352207.0],3.6.0
50989486,16423,T4,text_reducer,"[['My'], ['ellipses'], ['in'], ['this'], ['transcription'], ['indicates'], ['the'], ['exclusion'], ['of'], ['irrelevant'], ['covenants.']]",1.0,1.0,My ellipses in this transcription indicates the exclusion of irrelevant covenants.,[False],[2352207.0],3.6.0
50989487,16423,T2,text_reducer,"[['That'], ['the'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['sold,'], ['leased'], ['or'], ['rented'], ['to'], ['any'], ['negro'], ['or'], ['person'], ['of'], ['African'], ['descent,']]",1.0,1.0,"That the said property shall not be sold, leased or rented to any negro or person of African descent,",[False],[2293010.0],3.6.0
50989487,16423,T4,text_reducer,"[['1940,'], ['$'], ['10']]",1.0,1.0,"1940, $ 10",[False],[2293010.0],3.6.0
50989489,16423,T2,text_reducer,"[['""Third:'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['of'], ['negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['who'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house'], ['on'], ['said'], ['land'], ['.""']]",1.0,1.0,"""Third: That the premises shall not be occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling house on said land .""",[False],[2171363.0],3.6.0
50989489,16423,T4,text_reducer,,,,,,,3.6.0
50989490,16423,T2,text_reducer,"[['""H.', 'H.'], ['No', 'No'], ['persons', 'persons'], ['of', 'of'], ['any', 'any'], ['race', 'race'], ['other', 'other'], ['than', 'than'], ['the', 'the'], ['Caucasian', 'Caucasian'], ['race,', 'race,'], ['shall', 'shall'], ['use', 'use'], ['or', 'or'], ['occupy', 'occupy'], ['any', 'any'], ['building', 'building'], ['or', 'or'], ['any', 'any'], ['lot,', 'lot,'], ['except', 'except'], ['that', 'that'], ['this', 'this'], ['covenant', 'covenant'], ['shall', 'shall'], ['not', 'not'], ['prevent', 'prevent'], ['occupancy', 'occupancy'], ['by', 'by'], ['domestic', 'domestic'], ['servants', 'servants'], ['of', 'of'], ['a', 'a'], ['different', 'different'], ['race', 'race'], ['domiciled', 'domiciled'], ['with', 'with'], ['an', 'an'], ['owner', 'owner'], ['or', 'or'], ['tenant.""', 'tenant.']]",2.0,1.951219512195122,"""H. No persons of any race other than the Caucasian race, shall use or occupy any building or any lot, except that this covenant shall not prevent occupancy by domestic servants of a different race domiciled with an owner or tenant.""","[False, False]","[2171363.0, 2448014.0]",3.6.0
50989490,16423,T4,text_reducer,"[['Lakewood', 'The'], ['Park', 'foregoing'], ['', 'covenants'], ['Place', 'are'], ['', 'to'], ['', 'run'], ['', 'with'], ['', 'the'], ['', 'land'], ['', 'end'], ['', 'shall'], ['', 'be'], ['', 'binding'], ['', 'on'], ['', 'all'], ['', 'parties'], ['', 'and'], ['', 'all'], ['', 'persons'], ['', 'claiming'], ['', 'under'], ['', 'them'], ['', 'until'], ['', 'January'], ['', '1,'], ['', '1968,'], ['', 'at'], ['', 'which'], ['', 'time'], ['', 'said'], ['', 'covenants'], ['', 'shall'], ['', 'be'], ['', 'automatically'], ['', 'extended'], ['', 'for'], ['', 'successive'], ['', 'periods'], ['', 'of'], ['', 'ten'], ['', 'years,'], ['', 'unless'], ['', 'by'], ['', 'vote'], ['', 'of'], ['', 'a'], ['Property', 'majority'], ['', 'of'], ['', 'the'], ['', 'then'], ['', 'owners'], ['of', 'of'], ['R.H.', 'the'], ['', 'lots,'], ['Wright', 'it'], ['', 'is'], ['', 'agreed'], ['', 'to'], ['', 'change'], ['', 'said'], ['', 'covenants'], ['', 'in'], ['', 'whole'], ['', 'or'], ['', 'in'], ['', 'part.']]",2.0,1.0151515151515151,"Lakewood Park covenants Place to run with the land end shall be binding on all parties and all persons claiming under them until January 1, 1968, at which time said covenants shall be automatically extended for successive periods of ten years, unless by vote of a Property of the then owners of R.H. lots, Wright is agreed to change said covenants in whole or in part.","[False, False]","[2171363.0, 2448014.0]",3.6.0
50989493,16423,T2,text_reducer,"[['Seventh:', 'Seventh:'], ['That', 'That'], ['the', 'the'], ['lot', 'lot'], ['hereby', 'hereby'], ['conveyed', 'conveyed'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold', 'sold'], ['transferred,', 'transferred,'], ['conveyed,', 'conveyed,'], ['leased,', 'leased,'], ['or', 'or'], ['rented', 'rented'], ['to', 'to'], ['persons', 'persons'], ['of', 'of'], ['the', 'the'], ['negro', 'negro'], ['blood,', 'blood,'], ['provided', 'provided'], ['that', 'that'], ['this', 'this'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['construed', 'construed'], ['to', 'to'], ['prevent', 'prevent'], ['the', 'the'], ['living', 'living'], ['upon', 'upon'], ['the', 'the'], ['premises', 'premises'], ['of', 'of'], ['any', 'any'], ['negro', 'negro'], ['servant', 'servant'], ['or', 'or'], ['servant', 'servants'], ['whose', 'whose'], ['time', 'time'], ['shall', 'shall'], ['be', 'be'], ['employed', 'employed'], ['for', 'for'], ['domestic', 'domestic'], ['purposes', 'purposes'], ['only', 'only'], ['by', 'by'], ['the', 'the'], ['occupants', 'occupants'], ['of', 'of'], ['the', 'the'], ['dwelling', 'dwelling'], ['house.', 'house.']]",2.0,1.9824561403508771,"Seventh: That the lot hereby conveyed shall not be sold transferred, conveyed, leased, or rented to persons of the negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servant whose time shall be employed for domestic purposes only by the occupants of the dwelling house.","[False, False]","[2417761.0, 2293010.0]",3.6.0
50989493,16423,T4,text_reducer,[['1941']],1.0,1.0,1941,[False],[2293010.0],3.6.0
50989494,16423,T2,text_reducer,"[['That'], ['the'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['sold,'], ['leased,'], ['or'], ['rented'], ['toany'], ['negro'], ['or'], ['person'], ['of'], ['african'], ['descent.']]",1.0,1.0,"That the said property shall not be sold, leased, or rented toany negro or person of african descent.",[False],[2292990.0],3.6.0
50989494,16423,T4,text_reducer,,,,,,,3.6.0
50989498,16423,T2,text_reducer,"[['Seventh:'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['with'], ['negro'], ['blood;'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['servant'], ['whose'], ['time'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house,'], ['together'], ['with'], ['the'], ['family'], ['of'], ['such'], ['servant.']]",1.0,1.0,"Seventh: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house, together with the family of such servant.",[False],[2417760.0],3.6.0
50989498,16423,T4,text_reducer,,,,,,,3.6.0
50989500,16423,T2,text_reducer,"[['IT'], ['IS'], ['UNDERSTOOD'], ['and'], ['agreed'], ['that'], ['for'], ['a'], ['period'], ['of'], ['ninety-nine'], ['years'], ['from'], ['April'], ['19,'], ['1929,'], ['the'], ['property'], ['herein'], ['conveyed,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['leased,'], ['or'], ['otherwise'], ['disposed'], ['of,'], ['to'], ['a'], ['person'], ['of'], ['African'], ['Descent,'], ['or'], ['to'], ['any'], ['person'], ['or'], ['corporation'], ['for'], ['the'], ['use'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent,'], ['except'], ['as'], ['a'], ['servant'], ['of'], ['a'], ['white'], ['person.'], ['The'], ['2nd'], ['page'], ['seems'], ['to'], ['be'], ['a'], ['2nd'], ['deed'], ['with'], ['this'], ['wording:'], ['SEVENTH:'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['with'], ['negro'], ['blood;'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['servant'], ['whose'], ['time'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['house,'], ['together'], ['with'], ['the'], ['family'], ['of'], ['such'], ['servant.']]",1.0,1.0,"IT IS UNDERSTOOD and agreed that for a period of ninety-nine years from April 19, 1929, the property herein conveyed, shall not be sold or leased, or otherwise disposed of, to a person of African Descent, or to any person or corporation for the use of any person of African descent, except as a servant of a white person. The 2nd page seems to be a 2nd deed with this wording: SEVENTH: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house, together with the family of such servant.",[False],[2293010.0],3.6.0
50989500,16423,T4,text_reducer,"[['2'], ['deeds'], ['1946']]",1.0,1.0,2 deeds 1946,[False],[2293010.0],3.6.0
50989501,16423,T2,text_reducer,"[['IT'], ['IS'], ['UNDERSTOOD'], ['AND'], ['AGREED'], ['that'], ['for'], ['period'], ['of'], ['ninety-nine'], ['years'], ['from'], ['April'], ['19,'], ['1929,'], ['the'], ['property'], ['herein'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['leased,'], ['or'], ['of,'], ['to'], ['a'], ['person'], ['of'], ['African'], ['descent.'], ['or'], ['to'], ['any'], ['person'], ['or'], ['corporation'], ['for'], ['the'], ['use'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent,'], ['except'], ['as'], ['a'], ['servant'], ['of'], ['a'], ['white'], ['person.']]",1.0,1.0,"IT IS UNDERSTOOD AND AGREED that for period of ninety-nine years from April 19, 1929, the property herein conveyed shall not be sold or leased, or of, to a person of African descent. or to any person or corporation for the use of any person of African descent, except as a servant of a white person.",[False],[2418206.0],3.6.0
50989501,16423,T4,text_reducer,,,,,,,3.6.0
50989512,16423,T2,text_reducer,"[['And'], ['second'], ['party,'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agrees'], ['as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['deed'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['African'], ['that'], ['right'], ['descent,'], ['of'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lot'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent;'], ['and'], ['of'], ['in'], ['event'], ['interment'], ['in'], ['lot'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['or'], ['conveyed'], ['to'], ['any'], ['person'], ['or'], ['persons'], ['of'], ['the'], ['violation'], ['of'], ['this'], ['condition,'], ['the'], ['right'], ['of'], ['interment'], ['in'], ['said'], ['lot'], ['shall'], ['thereupon'], ['revert'], ['to'], ['and'], ['become'], ['vested'], ['in'], ['the'], ['first'], ['party,'], ['its'], ['successors'], ['or'], ['assigns.']]",1.0,1.0,"And second party, as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the deed of the white race, and African that right descent, of nor shall any portion of said lot be used for the burial of any person of African descent; and of in event interment in lot or any part thereof, shall not be sold or conveyed to any person or persons of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first party, its successors or assigns.",[False],[2418206.0],3.6.0
50989512,16423,T4,text_reducer,,,,,,,3.6.0
50989514,16423,T2,text_reducer,"[['And', 'And'], ['second', 'second'], ['party', 'party'], ['as', 'as'], ['evidenced', 'evidenced'], ['by', 'by'], ['the', 'the'], ['acceptance', 'acceptance'], ['of', 'of'], ['this', 'this'], ['indenture,', 'indenture,'], ['expressly', 'expressly'], ['agrees', 'agrees'], ['as', 'as'], ['a', 'a'], ['part', 'part'], ['of', 'of'], ['the', 'the'], ['consideration', 'consideration'], ['for', 'for'], ['this', 'this'], ['conveyance,', 'conveyance,'], ['that', 'that'], ['said', 'said'], ['property', 'property'], ['shall', 'shall'], ['be', 'be'], ['used', 'used'], ['solely', 'solely'], ['as', 'as'], ['a', 'a'], ['place', 'place'], ['for', 'for'], ['the', 'the'], ['burial', 'burial'], ['of', 'of'], ['the', 'the'], ['dead', 'dead'], ['of', 'of'], ['the', 'the'], ['white', 'white'], ['race,', 'race,'], ['and', 'and'], ['that', 'that'], ['right', 'right'], ['of', 'of'], ['interment', 'interment'], ['in', 'in'], ['lot', 'lot'], ['or', 'or'], ['any', 'any'], ['part', 'part'], ['thereof,', 'thereof,'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold', 'sold'], ['or', 'or'], ['conveyed', 'conveyed'], ['to', 'to'], ['any', 'any'], ['person', 'person'], ['or', 'or'], ['persons', 'persons'], ['of', 'of'], ['African', 'African'], ['descent,', 'descent,'], ['nor', 'nor'], ['shall', 'shall'], ['any', 'any'], ['portion', 'portion'], ['of', 'of'], ['said', 'said'], ['lot', 'lot'], ['be', 'be'], ['used', 'used'], ['for', 'for'], ['the', 'the'], ['burial', 'burial'], ['of', 'of'], ['any', 'any'], ['person', 'person'], ['of', 'of'], ['African', 'African'], ['descent:', 'descent:'], ['and', ''], ['in', ''], ['event', ''], ['of', ''], ['the', ''], ['violation', ''], ['of', ''], ['this', ''], ['condition,', ''], ['the', ''], ['right', ''], ['of', ''], ['interment', ''], ['in', ''], ['said', ''], ['lot', ''], ['shall', ''], ['thereupon', ''], ['revert', ''], ['to', ''], ['and', ''], ['become', ''], ['vested', ''], ['in', ''], ['the', ''], ['first', ''], ['part,', ''], ['its', ''], ['successors', ''], ['or', ''], ['assings.', '']]",2.0,1.7327586206896552,"And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent: and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first part, its successors or assings.","[False, False]","[2148243.0, 2418206.0]",3.6.0
50989514,16423,T4,text_reducer,"[['This'], ['is'], ['from'], ['the'], ['Woodlawn'], ['Memorial'], ['Cemetery']]",1.0,1.0,This is from the Woodlawn Memorial Cemetery,[False],[2148243.0],3.6.0
50989517,16423,T2,text_reducer,"[['And'], ['second'], ['party'], ['as'], ['evidenced'], ['by'], ['the'], ['acceptance'], ['of'], ['this'], ['indenture,'], ['expressly'], ['agrees'], ['as'], ['a'], ['part'], ['of'], ['the'], ['consideration'], ['for'], ['this'], ['conveyance,'], ['that'], ['said'], ['property'], ['shall'], ['be'], ['used'], ['solely'], ['as'], ['a'], ['place'], ['for'], ['the'], ['burial'], ['of'], ['the'], ['dead'], ['of'], ['the'], ['white'], ['race,'], ['and'], ['that'], ['right'], ['of'], ['interment'], ['in'], ['lots'], ['or'], ['any'], ['part'], ['thereof,'], ['shall'], ['not'], ['be'], ['sold'], ['orconveyed'], ['to'], ['any'], ['person'], ['or'], ['person'], ['of'], ['African'], ['descent,'], ['nor'], ['shall'], ['any'], ['portion'], ['of'], ['said'], ['lots'], ['be'], ['used'], ['for'], ['the'], ['burial'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent;'], ['and'], ['in'], ['event'], ['of'], ['the'], ['violation'], ['of'], ['this'], ['condition,'], ['the'], ['right'], ['of'], ['interment'], ['is'], ['said'], ['lots'], ['shall'], ['thereupon'], ['revert'], ['to'], ['and'], ['become'], ['vested'], ['in'], ['the'], ['first'], ['party'], ['its'], ['successors'], ['or'], ['assigns.']]",1.0,1.0,"And second party as evidenced by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lots or any part thereof, shall not be sold orconveyed to any person or person of African descent, nor shall any portion of said lots be used for the burial of any person of African descent; and in event of the violation of this condition, the right of interment is said lots shall thereupon revert to and become vested in the first party its successors or assigns.",[False],[2149765.0],3.6.0
50989517,16423,T4,text_reducer,"[['Two'], ['deeds'], ['in'], ['one'], ['-'], ['RCC'], ['is'], ['on'], ['second'], ['deed']]",1.0,1.0,Two deeds in one - RCC is on second deed,[False],[2149765.0],3.6.0
50989520,16423,T2,text_reducer,,,,,,,3.6.0
50989520,16423,T4,text_reducer,,,,,,,3.6.0
50989522,16423,T2,text_reducer,"[['African'], ['descent'], ['and'], ['in'], ['the'], ['event'], ['of'], ['violation'], ['of'], ['this'], ['condition']]",1.0,1.0,African descent and in the event of violation of this condition,[False],[2458622.0],3.6.0
50989522,16423,T4,text_reducer,"[['the'], ['first'], ['party'], ['should'], ['have'], ['right'], ['and'], ['power']]",1.0,1.0,the first party should have right and power,[False],[2458622.0],3.6.0
50989523,16423,T2,text_reducer,,,,,,,3.6.0
50989523,16423,T4,text_reducer,,,,,,,3.6.0
50989525,16423,T2,text_reducer,"[['7.'], ['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['servant'], ['or'], ['servants,'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"7. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants, whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2418206.0],3.6.0
50989525,16423,T4,text_reducer,,,,,,,3.6.0
50989526,16423,T2,text_reducer,,,,,,,3.6.0
50989526,16423,T4,text_reducer,"[['1953,'], ['$'], ['10']]",1.0,1.0,"1953, $ 10",[False],[2293010.0],3.6.0
50989527,16423,T2,text_reducer,"[['7.', ''], ['The', 'The'], ['lot', 'lot'], ['hereby', 'hereby'], ['conveyed', 'conveyed'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['sold,', 'sold,'], ['transferred,', 'transferred,'], ['conveyed,', 'conveyed,'], ['leased', 'leased'], ['or', 'or'], ['rented', 'rented'], ['to', 'to'], ['persons', 'persons'], ['of', 'of'], ['negro', 'negro'], ['blood,', 'blood,'], ['provided', 'provided'], ['that', 'that'], ['this', 'this'], ['shall', 'shall'], ['not', 'not'], ['be', 'be'], ['construed', 'construed'], ['to', 'to'], ['prevent', 'prevent'], ['the', 'the'], ['living', 'living'], ['upon', 'upon'], ['the', 'the'], ['premises', 'premises'], ['of', 'of'], ['any', 'any'], ['Negro', 'Negro'], ['servant', 'servant'], ['or', 'or'], ['servants', 'servants'], ['whose', 'whose'], ['time', 'time'], ['shall', 'shall'], ['be', 'be'], ['employed', 'employed'], ['for', 'for'], ['domestic', 'domestic'], ['purposes', 'purposes'], ['only', 'only'], ['by', 'by'], ['the', 'the'], ['owner', 'owner'], ['or', 'or'], ['tenant', 'tenant'], ['thereof.', 'thereof.']]",2.0,1.9814814814814814,"7. The lot hereby conveyed shall not be sold, transferred, conveyed, leased or rented to persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.","[False, False]","[2293010.0, 2468673.0]",3.6.0
50989527,16423,T4,text_reducer,[['1953']],1.0,1.0,1953,[False],[2293010.0],3.6.0
50989531,16423,T2,text_reducer,"[['The'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['not'], ['be'], ['sold,'], ['transferred,'], ['conveyed,'], ['leased,'], ['or'], ['rented'], ['to'], ['persons'], ['of'], ['Negro'], ['blood,'], ['pro-'], ['vided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['Negro'], ['servant'], ['or'], ['servants'], ['whose'], ['time'], ['shall'], ['be'], ['employed'], ['for'], ['domestic'], ['purposes'], ['only'], ['by'], ['the'], ['owner'], ['or'], ['tenant'], ['thereof.']]",1.0,1.0,"The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, pro- vided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",[False],[2182019.0],3.6.0
50989531,16423,T4,text_reducer,,,,,,,3.6.0
50989532,16423,T2,text_reducer,,,,,,,3.6.0
50989532,16423,T4,text_reducer,,,,,,,3.6.0
